x,y
74.36708860759494,13.010126582278481
75.0,13.010126582278481
72.46835443037975,13.146835443037975
73.10126582278481,13.146835443037975
73.73417721518987,13.146835443037975
74.36708860759494,13.146835443037975
75.0,13.146835443037975
70.56962025316456,13.283544303797466
71.20253164556962,13.283544303797466
71.83544303797468,13.283544303797466
72.46835443037975,13.283544303797466
73.10126582278481,13.283544303797466
73.73417721518987,13.283544303797466
74.36708860759494,13.283544303797466
75.0,13.283544303797466
69.30379746835443,13.42025316455696
69.9367088607595,13.42025316455696
70.56962025316456,13.42025316455696
71.20253164556962,13.42025316455696
71.83544303797468,13.42025316455696
72.46835443037975,13.42025316455696
73.10126582278481,13.42025316455696
73.73417721518987,13.42025316455696
74.36708860759494,13.42025316455696
75.0,13.42025316455696
67.40506329113924,13.556962025316455
68.0379746835443,13.556962025316455
68.67088607594938,13.556962025316455
69.30379746835443,13.556962025316455
69.9367088607595,13.556962025316455
70.56962025316456,13.556962025316455
71.20253164556962,13.556962025316455
71.83544303797468,13.556962025316455
72.46835443037975,13.556962025316455
73.10126582278481,13.556962025316455
73.73417721518987,13.556962025316455
74.36708860759494,13.556962025316455
75.0,13.556962025316455
66.13924050632912,13.693670886075948
66.77215189873418,13.693670886075948
67.40506329113924,13.693670886075948
68.0379746835443,13.693670886075948
68.67088607594938,13.693670886075948
69.30379746835443,13.693670886075948
69.9367088607595,13.693670886075948
70.56962025316456,13.693670886075948
71.20253164556962,13.693670886075948
71.83544303797468,13.693670886075948
72.46835443037975,13.693670886075948
73.10126582278481,13.693670886075948
73.73417721518987,13.693670886075948
74.36708860759494,13.693670886075948
75.0,13.693670886075948
64.87341772151899,13.830379746835442
65.50632911392405,13.830379746835442
66.13924050632912,13.830379746835442
66.77215189873418,13.830379746835442
67.40506329113924,13.830379746835442
68.0379746835443,13.830379746835442
68.67088607594938,13.830379746835442
69.30379746835443,13.830379746835442
69.9367088607595,13.830379746835442
70.56962025316456,13.830379746835442
71.20253164556962,13.830379746835442
71.83544303797468,13.830379746835442
72.46835443037975,13.830379746835442
73.10126582278481,13.830379746835442
73.73417721518987,13.830379746835442
74.36708860759494,13.830379746835442
75.0,13.830379746835442
63.607594936708864,13.967088607594935
64.24050632911393,13.967088607594935
64.87341772151899,13.967088607594935
65.50632911392405,13.967088607594935
66.13924050632912,13.967088607594935
66.77215189873418,13.967088607594935
67.40506329113924,13.967088607594935
68.0379746835443,13.967088607594935
68.67088607594938,13.967088607594935
69.30379746835443,13.967088607594935
69.9367088607595,13.967088607594935
70.56962025316456,13.967088607594935
71.20253164556962,13.967088607594935
71.83544303797468,13.967088607594935
72.46835443037975,13.967088607594935
73.10126582278481,13.967088607594935
73.73417721518987,13.967088607594935
62.9746835443038,14.10379746835443
63.607594936708864,14.10379746835443
64.24050632911393,14.10379746835443
64.87341772151899,14.10379746835443
65.50632911392405,14.10379746835443
66.13924050632912,14.10379746835443
66.77215189873418,14.10379746835443
67.40506329113924,14.10379746835443
68.0379746835443,14.10379746835443
68.67088607594938,14.10379746835443
69.30379746835443,14.10379746835443
69.9367088607595,14.10379746835443
70.56962025316456,14.10379746835443
71.20253164556962,14.10379746835443
71.83544303797468,14.10379746835443
61.708860759493675,14.240506329113924
62.34177215189874,14.240506329113924
62.9746835443038,14.240506329113924
63.607594936708864,14.240506329113924
64.24050632911393,14.240506329113924
64.87341772151899,14.240506329113924
65.50632911392405,14.240506329113924
66.13924050632912,14.240506329113924
66.77215189873418,14.240506329113924
67.40506329113924,14.240506329113924
68.0379746835443,14.240506329113924
68.67088607594938,14.240506329113924
69.30379746835443,14.240506329113924
69.9367088607595,14.240506329113924
61.07594936708861,14.377215189873416
61.708860759493675,14.377215189873416
62.34177215189874,14.377215189873416
62.9746835443038,14.377215189873416
63.607594936708864,14.377215189873416
64.24050632911393,14.377215189873416
64.87341772151899,14.377215189873416
65.50632911392405,14.377215189873416
66.13924050632912,14.377215189873416
66.77215189873418,14.377215189873416
67.40506329113924,14.377215189873416
68.0379746835443,14.377215189873416
68.67088607594938,14.377215189873416
59.81012658227848,14.51392405063291
60.44303797468354,14.51392405063291
61.07594936708861,14.51392405063291
61.708860759493675,14.51392405063291
62.34177215189874,14.51392405063291
62.9746835443038,14.51392405063291
63.607594936708864,14.51392405063291
64.24050632911393,14.51392405063291
64.87341772151899,14.51392405063291
65.50632911392405,14.51392405063291
66.13924050632912,14.51392405063291
66.77215189873418,14.51392405063291
67.40506329113924,14.51392405063291
59.17721518987343,14.650632911392405
59.81012658227848,14.650632911392405
60.44303797468354,14.650632911392405
61.07594936708861,14.650632911392405
61.708860759493675,14.650632911392405
62.34177215189874,14.650632911392405
62.9746835443038,14.650632911392405
63.607594936708864,14.650632911392405
64.24050632911393,14.650632911392405
64.87341772151899,14.650632911392405
65.50632911392405,14.650632911392405
66.13924050632912,14.650632911392405
57.9113924050633,14.787341772151898
58.544303797468366,14.787341772151898
